date,productId,currency,price
20207608,691,EUR,496.46
20221883,753,CNY,112.44
20224501,892,CNY,244.7
20210763,992,EUR,344.23
20222930,791,EUR,222.97
20216246,739,CNY,410.63
20207320,39,CNY,80.47
20210469,853,JPY,266.63
20204374,245,EUR,408.33
20217705,825,JPY,70.08
20230430,331,CNY,361.69
20202232,433,GBP,249.33
20228775,418,CNY,307.98
20218527,178,USD,194.26
20208467,817,EUR,299.49
20223583,329,USD,469.23
20224699,109,CNY,275.4
20224061,746,GBP,490.22
20220986,841,GBP,133.31
20212211,277,CNY,124.69
20204102,984,JPY,226.22
20209658,619,EUR,27.56
20205340,755,EUR,426.14
20218860,227,USD,274.06
20229854,493,EUR,49.1
20226274,574,JPY,321.37
20230202,849,USD,27.32
20216649,161,EUR,354.67
20222216,155,JPY,158.75
20208393,176,EUR,23.89
20230155,847,JPY,268.06
20209417,998,CNY,107.45
20220066,321,USD,274.3
20225258,511,CNY,320.68
20218806,603,USD,208.94
20217385,929,EUR,192.9
20202889,925,JPY,224.27
20228594,501,JPY,88.7
20220904,485,GBP,211.99
20211020,875,USD,39.35
20202908,735,CNY,419.58
20201539,469,EUR,472.37
20227600,829,JPY,46.2
20206118,323,CNY,1.55
20212611,367,USD,365.04
20227394,823,GBP,471.49
20205884,559,EUR,321.96
20218515,211,USD,303.95
20218225,54,EUR,239.3
20230166,568,USD,78.68
20219026,737,EUR,269.49
20210678,319,JPY,406.08
20203763,639,JPY,90.61
20208249,324,JPY,92.05
20223490,156,JPY,287.67
20204319,215,GBP,70.5
20218788,315,JPY,499.31
20229654,622,GBP,291.65
20209325,889,GBP,421.47
20211441,585,USD,91.47
20213561,332,CNY,409.91
20203490,836,CNY,99.1
20209101,892,CNY,123.98
20212645,249,JPY,11.96
20226991,441,JPY,35.67
20215130,320,JPY,339.71
20207233,948,USD,146.41
20218931,513,GBP,463.82
20200546,681,CNY,287.29
20203041,394,USD,156.12
20221961,863,GBP,239.1
20216779,896,JPY,209.54
20212839,440,CNY,148.39
20217309,384,GBP,499.47
20224635,796,JPY,248.51
20205440,271,CNY,316.5
20209302,270,EUR,477.62
20225033,706,JPY,481.05
20200687,216,JPY,416.83
20204195,648,CNY,25.3
20205247,74,JPY,310.49
20222717,188,GBP,139.74
20221701,440,EUR,224.8
20221362,153,GBP,489.51
20219214,564,CNY,344.91
20224185,807,JPY,18.44
20206378,65,CNY,486.62
20202842,974,CNY,154.86
20225982,155,GBP,129.07
20202248,139,EUR,10.81
20204487,605,JPY,337.33
20211072,233,CNY,47.04
20219816,951,GBP,25.56
20216684,723,GBP,109.54
20230575,40,GBP,277.08
20223513,394,JPY,88.94
20224811,195,CNY,247.02
20213804,433,GBP,139.42
20208382,951,CNY,87.17
20215606,704,GBP,399.2
20209316,964,EUR,368.56
20227731,773,EUR,208.89
20209665,229,EUR,251.34
20208447,159,USD,274.84
20217442,152,EUR,488.4
20228814,874,CNY,375.34
20227723,441,EUR,186.16
20212632,776,GBP,484.08
20202775,512,CNY,376.75
20219027,48,USD,82.37
20216355,353,JPY,257.97
20221224,815,USD,83.23
20212583,577,USD,318.51
20213153,432,GBP,46.31
20201591,362,EUR,243.13
20210310,105,GBP,172.0
20219010,796,EUR,429.06
20224403,910,CNY,436.1
20209603,832,USD,47.04
20230895,844,USD,383.35
20207909,487,EUR,35.96
20207070,937,JPY,310.33
20202915,845,GBP,315.05
20217800,646,EUR,194.91
20211507,462,JPY,416.48
20209104,205,GBP,206.52
20210183,377,EUR,114.14
20202680,677,CNY,343.8
20230147,322,EUR,388.19
20230106,418,EUR,475.48
20227406,530,USD,385.66
20229506,568,USD,156.42
20212021,227,GBP,449.71
20216548,92,GBP,34.46
20215390,904,EUR,326.8
20219967,849,USD,442.71
20210839,690,EUR,6.51
20200898,551,JPY,171.81
20230636,18,USD,427.36
20202298,591,USD,28.72
20228936,33,CNY,461.59
20209843,307,USD,351.88
20215849,107,JPY,484.06
20214045,70,USD,262.13
20227196,826,EUR,85.02
20213920,865,EUR,97.89
20215024,166,CNY,214.47
20209155,852,EUR,82.92
20231126,516,EUR,242.3
20203369,81,EUR,476.76
20207412,949,CNY,399.32
20201135,991,CNY,2.95
20202832,656,USD,337.8
20209645,273,EUR,433.89
20206161,166,JPY,310.06
20204883,33,USD,481.45
20202153,754,GBP,322.78
20206632,135,USD,449.18
20230827,951,CNY,296.49
20211922,940,GBP,81.36
20211648,331,GBP,57.9
20230070,675,EUR,208.58
20211374,79,GBP,158.41
20202451,314,EUR,266.23
20200262,234,EUR,155.08
20210260,523,EUR,123.26
20218298,455,USD,5.92
20220345,560,GBP,223.94
20209206,102,EUR,459.59
20226581,514,JPY,386.39
20224588,417,GBP,86.22
20230522,757,GBP,248.74
20208817,721,CNY,45.97
20231115,236,JPY,432.07
20204347,764,GBP,238.13
20200240,343,GBP,134.74
20200227,338,JPY,136.5
20205999,500,GBP,118.44
20205304,692,CNY,54.24
20212227,675,USD,400.14
20215371,895,EUR,265.33
20216704,330,EUR,206.6
20228661,95,USD,417.13
20216776,236,EUR,258.63
20230619,425,JPY,248.04
20222681,247,EUR,119.58
20216274,212,CNY,120.17
20203485,872,USD,133.55
20213143,47,USD,155.77
20218981,574,JPY,240.51
20215490,650,JPY,396.5
20216086,602,JPY,69.34
20224821,639,JPY,186.88
20201000,19,JPY,95.7
20229381,206,EUR,364.93
20220067,286,GBP,247.95
20224371,598,JPY,1.5
20228345,713,CNY,279.28
20209511,190,JPY,294.92
20203070,119,EUR,449.43
20212930,397,USD,355.22
20224068,245,CNY,65.56
20216523,402,JPY,430.05
20216626,348,GBP,466.36
20228170,346,USD,415.52
20223713,702,JPY,113.38
20201969,301,CNY,37.11
20214359,241,CNY,420.38
20224860,457,EUR,366.18
20227473,525,JPY,86.71
20200907,624,USD,224.5
20221247,974,JPY,274.44
20223693,134,EUR,110.64
20209209,704,CNY,255.48
20208898,987,JPY,420.61
20214066,907,JPY,13.13
20212222,215,EUR,75.28
20216025,969,GBP,425.55
20220611,926,USD,296.78
20225647,879,JPY,311.61
20223259,301,GBP,104.92
20209848,674,USD,415.5
20221121,120,CNY,371.04
20207662,609,GBP,52.79
20216980,743,JPY,277.75
20211715,242,GBP,249.18
20206958,529,EUR,170.01
20212939,356,CNY,391.56
20223296,952,EUR,382.36
20224591,620,GBP,9.95
20211582,680,GBP,79.43
20218964,804,USD,252.83
20221335,863,EUR,7.44
20211231,534,GBP,410.89
20224808,802,GBP,116.77
20212400,180,USD,65.38
20224692,392,JPY,397.55
20207084,888,EUR,66.34
20214717,594,GBP,316.75
20201870,88,USD,460.26
20213503,859,EUR,37.84
20210937,210,JPY,24.03
20223092,496,CNY,378.33
20216664,838,CNY,323.24
20228145,339,JPY,287.11
20211510,465,USD,173.71
20215411,843,EUR,473.41
20220387,692,GBP,482.74
20200224,146,USD,10.61
20215377,505,USD,400.27
20219636,804,EUR,56.35
20201317,20,JPY,296.2
20222110,94,GBP,227.37
20218408,483,EUR,399.3
20216296,462,GBP,135.85
20225372,289,USD,478.12
20201175,227,JPY,141.48
20209051,95,JPY,157.47
20226927,871,GBP,470.14
20230728,779,USD,156.58
20218674,62,USD,80.41
20209351,212,GBP,42.28
20203211,155,CNY,390.42
20222077,945,GBP,373.55
20227080,660,USD,203.7
20228671,18,EUR,159.59
20220112,151,GBP,244.86
20229584,224,CNY,157.52
20213198,363,EUR,392.03
20228378,65,USD,221.07
20225962,303,CNY,394.11
20205213,296,CNY,293.64
20223304,376,USD,35.27
20220969,66,GBP,274.77
20229232,547,GBP,189.23
20227739,884,CNY,394.93
20222882,500,EUR,252.43
20217160,782,EUR,245.07
20217513,863,EUR,359.44
20206570,999,USD,417.97
20203288,8,GBP,367.54
20206798,4,EUR,178.94
20205757,342,GBP,187.18
20229250,581,USD,123.95
20230446,814,GBP,418.04
20225131,921,USD,221.25
20216085,39,CNY,336.02
20218497,612,EUR,466.37
20203722,860,CNY,366.53
20206005,640,CNY,411.59
20205673,936,JPY,255.94
20209073,231,JPY,56.48
20212017,171,JPY,145.8
20220463,765,JPY,10.13
20222210,610,GBP,3.88
20229568,800,EUR,96.56
20207800,555,JPY,499.5
20204702,709,USD,398.53
20213177,530,CNY,80.44
20205726,289,EUR,54.78
20202074,895,EUR,58.22
20202482,333,CNY,97.13
20223591,579,JPY,48.05
20213147,106,GBP,314.77
20211993,569,CNY,148.37
20207069,91,EUR,319.34
20225993,497,USD,484.38
20200970,721,JPY,307.54
20203868,60,GBP,26.6
20221659,535,USD,299.28
20226859,997,EUR,230.97
20226702,42,JPY,230.32
20201576,456,USD,448.74
20205211,436,USD,302.74
20209798,757,USD,336.85
20218237,545,USD,375.33
20215344,712,EUR,398.22
20214247,209,USD,187.73
20225268,65,CNY,362.83
20224554,3,CNY,476.52
20204732,824,GBP,493.42
20230455,989,EUR,235.03
20228038,459,GBP,403.39
20215504,793,GBP,444.89
20212830,736,CNY,270.54
20226710,27,CNY,2.01
20216213,680,GBP,417.8
20223461,409,GBP,357.38
20220797,709,EUR,89.66
20206816,322,CNY,211.73
20210609,647,EUR,418.25
20214408,628,CNY,27.29
20222584,316,EUR,67.71
20225975,507,USD,24.66
20223387,999,GBP,442.99
20202888,234,USD,484.78
20212443,843,CNY,104.87
20205448,824,JPY,355.44
20204696,153,USD,261.35
20230377,509,EUR,391.93
20213751,508,GBP,248.75
20207838,705,JPY,19.59
20230736,192,USD,478.05
20214559,296,GBP,365.3
20224787,897,JPY,453.77
20220449,44,EUR,55.11
20225071,223,JPY,385.18
20218351,422,USD,53.27
20202938,554,USD,230.44
20207438,893,USD,58.34
20222864,355,EUR,108.26
20223627,567,JPY,204.09
20205090,640,JPY,114.54
20218014,493,USD,444.58
20209233,987,EUR,29.1
20202621,329,CNY,495.77
20220488,316,JPY,410.39
20210401,788,CNY,134.95
20219416,924,CNY,488.71
20201358,556,GBP,152.53
20200231,504,CNY,421.35
20218492,392,GBP,343.92
20207372,298,JPY,341.76
20208280,750,JPY,109.33
20213036,745,USD,75.3
20209929,226,USD,321.73
20220177,359,GBP,189.45
20222724,190,JPY,22.64
20221450,986,JPY,267.58
20216702,344,EUR,306.41
20230632,389,EUR,380.93
20214819,61,JPY,97.04
20209140,767,JPY,36.4
20219615,613,GBP,184.19
20204481,797,EUR,28.38
20229610,418,JPY,101.56
20205950,103,GBP,8.32
20217665,536,USD,165.52
20205308,586,CNY,61.24
20220187,373,USD,467.72
20209296,433,USD,222.86
20208634,957,GBP,36.08
20229420,717,USD,355.0
20204167,349,CNY,493.63
20226662,147,JPY,331.91
20230988,606,JPY,376.67
20230154,799,EUR,432.41
20223062,162,JPY,184.16
20224869,464,CNY,189.59
20215734,249,CNY,324.04
20206525,874,EUR,97.25
20204657,918,USD,390.96
20205896,12,EUR,364.97
20223223,838,CNY,29.56
20220981,219,EUR,74.86
20229159,477,GBP,240.98
20215160,699,CNY,178.96
20227779,926,JPY,24.39
20217929,470,USD,71.88
20220771,373,JPY,23.34
20211277,476,GBP,446.79
20230174,909,CNY,97.23
20200439,550,USD,434.05
20230598,157,JPY,87.08
20201839,407,EUR,149.86
20202955,222,CNY,499.32
20213090,833,JPY,424.05
20204018,642,EUR,391.57
20216024,816,EUR,265.06
20210276,561,EUR,363.82
20231022,732,GBP,36.53
20225452,927,USD,158.2
20206305,17,JPY,463.16
20217079,712,CNY,383.12
20219297,491,EUR,366.69
20225356,558,CNY,203.55
20204689,279,GBP,158.68
20201339,206,GBP,447.81
20204230,731,USD,126.4
20207931,919,USD,302.97
20200431,950,JPY,119.62
20231201,528,JPY,117.24
20223987,836,JPY,38.95
20218111,728,CNY,472.6
20211535,350,JPY,364.25
20221650,900,JPY,143.84
20222608,882,EUR,309.42
20205624,308,JPY,171.25
20205200,686,EUR,446.82
20206090,725,CNY,413.25
20209758,652,JPY,399.33
20220750,775,USD,296.97
20205616,220,GBP,149.43
20223485,352,EUR,428.49
20208428,990,CNY,230.13
20230154,206,EUR,480.99
20205229,972,CNY,43.39
20227653,495,GBP,309.82
20226828,753,CNY,473.19
20208976,142,CNY,98.57
20214385,131,GBP,144.98
20202262,768,USD,65.35
20208274,538,CNY,57.95
20230441,8,JPY,186.23
20205287,165,CNY,390.93
20207587,53,USD,413.97
20205361,249,GBP,99.81
20211784,550,CNY,177.15
20214375,318,JPY,496.02
20202830,795,USD,257.81
20223928,947,JPY,26.99
20211070,999,GBP,85.36
20209137,638,EUR,176.5
20225147,274,EUR,474.54
20217232,933,USD,371.61
20215802,407,GBP,484.14
20221220,222,JPY,132.71
20209412,698,JPY,143.92
20209069,552,USD,453.49
20210047,965,USD,109.04
20218944,793,GBP,475.26
20223710,576,JPY,409.13
20213820,732,JPY,299.29
20213350,398,USD,444.75
20213753,389,EUR,395.5
20225310,35,GBP,103.89
20231181,9,USD,437.12
20213853,364,CNY,261.13
20221313,891,GBP,414.37
20214050,452,EUR,48.96
20224414,584,EUR,385.54
20229871,33,EUR,93.75
20213885,139,JPY,56.37
20225396,488,GBP,412.36
20202378,155,EUR,299.26
20205975,762,EUR,336.91
20201585,672,GBP,388.37
20204283,237,USD,113.79
20215356,878,CNY,379.52
20208416,976,EUR,74.65
20216510,707,CNY,473.12
20226788,1,USD,194.49
20213924,733,USD,498.36
20215960,588,CNY,430.82
20214894,699,EUR,231.94
20213321,13,CNY,395.97
20221343,679,USD,171.49
20227791,521,GBP,16.15
20212030,163,EUR,482.37
20205540,629,JPY,272.36
20225500,888,EUR,401.56
20226984,57,EUR,65.47
20216394,504,EUR,32.7
20224109,325,CNY,394.74
20220995,72,USD,136.01
20200209,950,EUR,179.11
20215450,440,CNY,294.08
20213427,199,GBP,441.4
20230386,824,USD,359.56
20224867,679,GBP,55.44
20226171,234,CNY,205.83
20201100,10,JPY,317.74
20201900,553,EUR,441.9
20218206,660,JPY,82.43
20230874,679,USD,72.21
20201328,186,JPY,388.73
20225749,55,CNY,333.48
20228827,249,JPY,172.16
20222829,186,GBP,85.66
20228760,766,USD,25.6
20228371,745,CNY,233.06
20215077,535,CNY,426.33
20218802,23,EUR,368.53
20225842,248,USD,319.03
20205616,236,USD,409.13
20225172,709,USD,159.78
20204604,526,JPY,215.99
20230810,272,EUR,130.1
20216038,231,EUR,366.27
20215864,416,USD,495.2
20211403,661,USD,74.1
20207488,31,USD,425.62
20213072,781,JPY,280.75
20211712,92,EUR,193.07
20209926,480,GBP,429.64
20226021,576,CNY,140.67
20212964,807,CNY,469.65
20205629,885,CNY,348.0
20227989,631,CNY,288.97
20202756,103,CNY,265.42
20207739,932,GBP,448.16
20228744,189,JPY,94.99
20218686,35,CNY,407.37
20218491,762,JPY,266.71
20208070,95,USD,428.08
20201520,852,CNY,306.94
20207158,481,CNY,30.55
20218559,38,GBP,384.85
20228368,123,CNY,428.14
20220027,499,GBP,26.02
20220017,86,GBP,187.4
20218427,856,EUR,268.38
20224172,396,EUR,333.43
20225629,187,CNY,51.15
20201457,775,GBP,378.6
20203846,32,JPY,204.23
20222249,167,GBP,211.89
20202928,198,EUR,179.8
20225342,261,EUR,143.29
20227803,217,JPY,434.25
20215131,721,USD,98.57
20215930,799,CNY,399.79
20219700,998,EUR,326.36
20231053,603,CNY,223.02
20223000,848,CNY,475.28
20210503,164,USD,147.24
20217587,347,GBP,368.46
20220499,122,USD,463.49
20221561,373,EUR,418.48
20210996,128,GBP,393.02
20202328,314,GBP,228.53
20227981,435,GBP,291.93
20208961,617,JPY,335.59
20212635,19,EUR,361.66
20202848,586,JPY,234.9
20207653,524,CNY,200.81
20214985,953,EUR,116.8
20226020,743,USD,49.83
20204296,184,USD,347.81
20208984,38,EUR,323.29
20226362,997,USD,484.77
20227599,704,GBP,171.97
20222445,317,EUR,351.65
20225022,417,EUR,155.46
20206842,449,JPY,69.3
20221926,598,JPY,34.96
20227225,586,USD,461.26
20213574,422,EUR,299.04
20216560,257,JPY,341.69
20210108,679,JPY,117.4
20216065,519,GBP,497.61
20215632,416,EUR,152.23
20219085,129,CNY,311.12
20214666,466,USD,93.96
20212357,839,USD,481.87
20220297,975,EUR,177.91
20208264,766,CNY,24.4
20228229,739,GBP,140.92
20207775,194,USD,40.09
20217737,93,CNY,437.68
20228540,332,EUR,213.32
20229131,389,USD,70.89
20230377,974,GBP,483.64
20221681,789,USD,378.34
20230801,163,USD,253.89
20201961,861,USD,77.77
20222827,943,EUR,477.77
20205326,603,JPY,303.71
20201417,999,USD,364.27
20214811,924,EUR,185.51
20217974,788,GBP,26.45
20228883,115,JPY,384.25
20203827,48,JPY,456.58
20202922,452,USD,461.01
20223238,496,EUR,134.01
20224439,527,CNY,397.45
20217155,445,EUR,206.15
20229823,572,USD,311.4
20229693,299,EUR,413.36
20217647,487,JPY,443.69
20217154,377,JPY,63.84
20226150,781,CNY,263.37
20209782,449,EUR,60.67
20215227,965,GBP,150.36
20203793,320,USD,273.93
20219402,581,USD,492.94
20200716,70,USD,418.23
20226755,865,EUR,39.59
20211958,236,CNY,101.7
20221504,24,EUR,367.61
20204545,806,JPY,468.89
20204274,56,EUR,79.78
20223366,180,GBP,403.44
20226472,847,JPY,36.21
20228886,77,EUR,361.09
20212615,193,GBP,108.06
20220532,172,EUR,325.39
20224628,261,CNY,222.02
20229972,976,USD,60.7
20219539,655,GBP,225.81
20221211,465,JPY,135.26
20228846,878,EUR,89.88
20217708,668,USD,206.39
20213924,194,GBP,426.14
20223066,836,EUR,226.56
20214865,289,JPY,154.93
20200502,466,GBP,45.75
20223661,616,JPY,395.12
20211292,888,EUR,275.76
20200591,130,JPY,308.58
20206197,669,GBP,372.97
20221656,561,CNY,327.54
20210639,772,CNY,200.81
20221054,177,USD,375.51
20223342,738,GBP,98.43
20230468,733,JPY,380.75
20223026,145,CNY,353.58
20203640,601,CNY,360.19
20207183,498,JPY,3.35
20223425,652,GBP,444.24
20208511,498,GBP,393.92
20218393,328,EUR,406.58
20218657,899,GBP,95.86
20217566,311,JPY,119.48
20206492,571,USD,21.13
20201990,677,JPY,458.34
20206940,822,EUR,223.15
20203748,988,JPY,447.5
20222185,506,EUR,190.68
20215490,5,USD,380.87
20228381,166,GBP,471.66
20213302,982,EUR,354.65
20208101,627,CNY,433.15
20228762,622,CNY,292.13
20213511,670,GBP,59.86
20210659,629,JPY,202.56
20206160,320,CNY,492.21
20227250,657,EUR,433.39
20223466,865,GBP,65.58
20207267,404,EUR,42.73
20222024,458,CNY,81.26
20214695,568,EUR,133.02
20211261,798,JPY,343.66
20228016,485,EUR,8.31
20212761,194,JPY,81.22
20229294,428,EUR,82.1
20227809,756,EUR,191.12
20227112,393,USD,278.88
20230460,136,USD,361.07
20204271,630,CNY,233.09
20203290,453,GBP,470.65
20221760,122,USD,10.68
20218697,316,EUR,12.79
20216010,307,USD,424.32
20217230,909,EUR,210.65
20226241,614,CNY,364.08
20231042,856,CNY,263.44
20207303,205,GBP,466.95
20223051,292,EUR,127.68
20230363,173,USD,27.83
20218744,27,EUR,417.35
20230789,711,USD,133.31
20211665,876,CNY,361.8
20208490,144,USD,211.5
20210750,29,JPY,376.05
20227380,903,CNY,219.87
20228970,17,CNY,310.62
20205227,628,EUR,419.42
20204865,11,EUR,105.1
20203124,84,GBP,318.52
20203263,814,EUR,433.57
20211334,432,JPY,400.86
20212265,743,EUR,173.87
20224760,304,CNY,40.39
20224027,812,JPY,116.08
20210341,920,JPY,62.76
20222993,715,USD,262.33
20202902,64,EUR,201.47
20206479,845,JPY,192.72
20219788,44,GBP,366.28
20225932,367,GBP,204.23
20218235,175,GBP,314.17
20202240,753,USD,147.98
20219870,57,JPY,457.58
20214663,585,CNY,266.25
20216677,890,CNY,101.46
20227815,577,JPY,333.78
20222396,142,JPY,438.94
20200503,993,EUR,329.33
20205688,584,USD,330.46
20228710,428,GBP,255.5
20210746,645,JPY,24.01
20229517,781,USD,463.88
20219759,351,USD,196.59
20206127,388,USD,148.6
20208793,966,JPY,330.97
20222430,220,USD,171.98
20212362,317,GBP,21.52
20201597,957,EUR,419.59
20206374,638,JPY,373.75
20212288,171,USD,24.81
20208532,804,USD,157.11
20206242,64,JPY,251.77
20229379,448,USD,89.84
20219053,50,GBP,89.48
20203559,721,USD,477.1
20206663,12,CNY,364.67
20213429,94,CNY,155.85
20211098,420,USD,252.99
20229630,251,JPY,451.04
20229749,827,JPY,308.9
20216838,295,GBP,10.35
20229995,135,USD,38.87
20200211,899,USD,80.97
20201228,431,USD,275.13
20228858,928,CNY,124.63
20204997,610,CNY,423.76
20211090,372,JPY,157.57
20229245,747,USD,418.18
20213497,902,JPY,10.68
20205063,23,GBP,377.26
20219941,647,EUR,228.36
20221005,846,GBP,101.37
20227146,417,CNY,353.45
20202693,397,GBP,85.28
20230469,323,USD,108.42
20229596,263,JPY,34.17
20228276,357,EUR,136.66
20229508,37,EUR,174.57
20229017,533,GBP,385.46
20229660,54,CNY,459.39
20213828,393,EUR,416.71
20214136,637,GBP,59.12
20227980,959,EUR,231.33
20217921,286,EUR,102.87
20207972,824,USD,162.45
20226252,534,GBP,426.28
20221095,552,EUR,467.97
20214173,929,JPY,286.4
20227902,838,CNY,413.17
20201781,399,GBP,356.13
20228654,305,JPY,242.17
20202709,519,CNY,122.69
20206683,650,JPY,386.82
20201748,707,EUR,185.33
20224077,922,CNY,107.15
20202039,285,JPY,47.57
20220766,182,EUR,159.04
20201727,305,CNY,277.37
20200621,409,GBP,153.44
20202145,60,JPY,8.6
20202868,858,EUR,155.19
20212465,266,GBP,177.03
20217891,243,JPY,43.66
20222909,928,GBP,166.14
20210267,196,EUR,226.47
20228659,846,CNY,57.29
20218078,504,CNY,155.14
20204525,333,USD,157.62
20222574,194,EUR,381.03
20228708,654,USD,336.65
20201334,550,JPY,461.94
20200821,685,USD,267.89
20204367,674,CNY,375.56
20208284,325,JPY,451.52
20220604,625,JPY,393.19
20213327,762,JPY,228.57
20230643,310,GBP,429.69
20218358,965,CNY,219.57
20225104,68,GBP,319.32
20209181,394,JPY,32.51
20203544,82,CNY,211.89
20210564,582,EUR,144.77
20201036,354,CNY,314.85
20206132,667,EUR,150.43
20205892,892,GBP,37.19
20210086,521,EUR,21.6
20224732,476,JPY,407.27
20201849,835,JPY,327.66
20205283,4,JPY,253.22
20211562,43,USD,15.8
20230958,335,JPY,252.64
20210579,994,GBP,161.89
20201811,74,USD,381.37
20211104,974,EUR,443.31
20201313,85,USD,198.72
20217262,861,EUR,406.92
20220217,276,USD,414.46
20226421,920,USD,159.74
20226238,392,GBP,193.8
20222616,700,USD,326.19
20225499,685,CNY,240.43
20207361,359,JPY,227.91
20220568,1000,GBP,170.2
20213494,157,USD,448.8
